#{"t_start": 1766708368.2664728, "env_id": "BipedalWalker-v3"}
r,l,t
-39.038029,1600,2784.954788
-35.048899,1600,2785.799723
-33.811644,1600,2786.588704
-37.712154,1600,2789.113443
-49.674245,1600,2790.038384
-39.956568,1600,2790.872258
8.743167,1600,2791.695754
-39.269805,1600,2792.539207
-29.933278,1600,2795.236569
-37.127397,1600,2796.077582
-40.222364,1600,2796.950707
-18.84109,1600,2797.764013
-15.893145,1600,2798.608399
-26.709626,1600,2800.340549
-38.097151,1600,2801.237559
-22.575956,1600,2802.100715
-26.998435,1600,2802.938005
-37.849826,1600,2803.891199
-31.935268,1600,2806.499068
-29.149881,1600,2807.342617
-19.124921,1600,2808.198578
-22.539262,1600,2809.028427
-28.681226,1600,2809.890838
-90.948261,272,2810.220138
-28.407149,1600,2811.806818
-36.849005,1600,2812.632538
-37.143666,1600,2813.444552
-28.567404,1600,2814.297375
-19.339301,1600,2815.233623
-23.077161,1600,2817.805095
-44.197456,1600,2818.669066
-36.778823,1600,2819.498634
-48.335436,1600,2820.318442
-48.649265,1600,2821.248581
-35.435329,1600,2823.805345
-21.560757,1600,2824.666256
-15.536574,1600,2825.668436
-31.303036,1600,2826.501498
-32.145983,1600,2827.299403
-22.349288,1600,2828.997602
-23.240619,1600,2829.828475
-22.424644,1600,2830.672083
-24.594204,1600,2831.513744
-34.007197,1600,2832.324895
-78.058517,1037,2833.858867
-23.31431,1600,2834.821137
-41.901313,1600,2835.798647
-41.627379,1600,2836.642387
-23.107876,1600,2837.418502
-36.333668,1600,2838.197555
-88.39133,156,2838.300526
-92.392009,275,2838.497861
-32.525291,1600,2839.88073
-28.831335,1600,2840.707455
-24.328428,1600,2841.519767
-20.579003,1600,2842.315203
-89.410404,273,2842.457544
-87.713954,204,2844.317127
-43.013079,1600,2845.134314
-27.307949,1600,2846.115771
-41.249085,1600,2846.957823
-40.505172,1600,2847.816043
-83.700908,1145,2849.400918
-14.231636,1600,2850.32059
-86.928192,187,2850.420614
-33.083393,1600,2851.340615
-20.065987,1600,2852.225771
-36.212773,1600,2853.041418
-21.270301,1600,2854.661512
-12.016073,1600,2855.468149
-23.369479,1600,2856.512542
-33.507806,1600,2857.337342
-25.169416,1600,2858.174463
-26.19226,1600,2860.930136
-28.212378,1600,2861.745561
-30.324636,1600,2862.567559
-33.457691,1600,2863.42811
-28.893549,1600,2864.244125
-38.501257,1600,2865.961051
-44.912857,1600,2866.923382
-29.76459,1600,2867.77644
-27.946597,1600,2868.60117
-15.107861,1600,2869.462123
-17.391922,1600,2872.071275
-32.03695,1600,2872.943641
-27.991664,1600,2873.85582
-38.155287,1600,2874.707529
-21.256021,1600,2875.581097
-37.086204,1600,2878.299018
-29.765388,1600,2879.131457
-25.964863,1600,2879.982537
-33.345734,1600,2880.81331
-22.48843,1600,2881.689509
-23.803422,1600,2883.391845
-26.060194,1600,2884.225622
-32.127748,1600,2885.046363
-37.103546,1600,2885.866296
-26.208698,1600,2886.709532
-29.201419,1600,2889.442339
-31.403685,1600,2890.28484
-34.978071,1600,2891.158625
-22.351947,1600,2892.034732
-31.050089,1600,2892.898153
-32.238505,1600,2895.499483
-38.928514,1600,2896.359944
-33.22048,1600,2897.185618
-29.295111,1600,2898.163669
-28.27537,1600,2898.995276
-32.344843,1600,2900.719898
-21.607978,1600,2901.728826
-32.928295,1600,2902.632695
-23.734043,1600,2903.462366
-31.700949,1600,2904.274522
-90.516511,238,2904.424944
-28.65797,1600,2906.771136
-27.972471,1600,2907.636618
-26.144992,1600,2908.591209
-30.189035,1600,2909.446811
-30.755895,1600,2910.287493
-87.130822,213,2910.437388
-28.588888,1600,2911.909363
-31.397626,1600,2912.756347
-29.11649,1600,2913.569552
-87.44531,208,2913.687046
-29.452688,1600,2914.553752
-28.85907,1600,2917.388756
-28.213364,1600,2918.324496
-28.161686,1600,2919.293947
-30.593163,1600,2920.076718
-29.785914,1600,2920.97498
-23.797323,1600,2923.548522
-8.661278,1600,2924.382215
-17.887434,1600,2925.328548
-37.225943,1600,2926.181127
-87.865968,203,2926.316911
-19.064863,1600,2928.059411
-87.732644,206,2928.18537
-87.687799,186,2928.300725
-87.512841,175,2928.391143
0.961136,1600,2929.359206
-112.349671,65,2929.425902
-112.303975,68,2929.489455
-115.120843,66,2929.555299
-30.48933,1600,2931.969101
-18.71766,1600,2932.850085
-37.354048,1600,2933.674305
-30.502495,1600,2934.557293
-20.27704,1600,2935.422615
-89.064259,192,2935.554809
-113.24809,107,2935.635483
-94.677487,333,2935.855776
-15.885965,1600,2937.172572
-20.506211,1600,2938.069524
-14.116522,1600,2938.958428
-30.844404,1600,2939.947594
-38.105695,1600,2940.836701
-21.910226,1600,2943.390158
-23.048024,1600,2944.188267
-85.94787,163,2944.274689
-20.450433,1600,2945.117616
-18.594046,1600,2945.991066
-86.938271,159,2947.796348
-0.202899,1600,2948.639323
-86.421789,185,2948.741502
-36.985121,1600,2949.58259
-47.999186,1600,2950.571612
-90.595368,220,2950.73564
-95.240248,359,2951.018886
-86.959599,159,2951.590442
-27.896129,1600,2952.521937
-87.320463,161,2952.607229
-4.402283,1600,2953.475481
-25.760031,1600,2954.334656
-116.602789,83,2954.388029
-13.561926,1600,2956.935257
-24.544782,1600,2957.897815
-25.382864,1600,2958.830402
-11.293544,1600,2959.655957
-10.398243,1600,2960.535794
-11.005878,1600,2962.468352
-17.933475,1600,2963.372147
-25.722439,1600,2964.208604
-38.57555,1600,2965.100642
-15.60593,1600,2965.951838
-22.013551,1600,2968.618757
-44.627351,1600,2969.391452
-55.504979,1600,2970.218186
-38.9591,1600,2971.079122
-109.384406,253,2971.27208
-33.639792,1600,2973.857282
-17.382935,1600,2974.714883
-5.841252,1600,2975.501456
-27.835027,1600,2976.408897
-46.105047,1600,2977.254165
-95.288752,369,2977.510521
-55.752866,1600,2978.988127
-53.035521,1600,2979.807881
-21.157331,1600,2980.768571
-94.105501,369,2981.031554
-22.968431,1600,2981.982188
-87.852556,184,2982.101552
-90.898191,237,2983.1501
-40.708744,1600,2984.50666
-39.490113,1600,2985.364789
-44.872603,1600,2986.210295
-19.848139,1600,2987.071378
-44.900193,1600,2987.932771
-87.785294,161,2988.040672
-45.945177,1600,2990.54012
-40.964155,1600,2991.345968
-41.630934,1600,2992.313563
-54.530121,1600,2993.154526
-42.486519,1600,2994.00025
-42.279295,1600,2995.696661
-32.994693,1600,2996.572612
-46.021051,1600,2997.35755
-31.237086,1600,2998.18281
-51.01099,1600,2999.111908
-88.940354,209,2999.258144
-122.18808,133,3000.992625
-114.863809,95,3001.038026
-119.989463,129,3001.106138
-114.37884,95,3001.168676
-113.763125,94,3001.219416
-114.205561,99,3002.103638
-119.087577,111,3002.167262
-121.679784,126,3002.235476
-114.994202,94,3002.314654
-114.105933,94,3002.386301
-43.507746,1600,3005.050034
-90.623638,253,3005.229562
-41.36657,1600,3006.058247
-16.958684,1600,3006.912125
-43.643514,1600,3007.811838
-80.360803,855,3008.408039
-91.927638,256,3009.448663
-8.33236,1600,3010.545899
-18.996625,1600,3011.438817
-8.07355,1600,3012.316988
-86.026003,157,3012.401632
-16.013156,1600,3013.360553
-89.367422,222,3013.515214
-25.064289,1600,3015.107641
-8.912216,1600,3015.937038
-86.163988,156,3016.012945
-25.381838,1600,3016.856925
-19.156737,1600,3017.66745
-29.695065,1600,3020.367403
-20.780056,1600,3021.190928
-22.398602,1600,3022.006805
0.18592,1600,3022.834568
-29.688563,1600,3023.833673
-121.95922,88,3023.892486
-40.557492,1600,3025.562145
-24.069581,1600,3026.394771
-22.565124,1600,3027.210756
-17.999923,1600,3028.056556
-26.968639,1600,3028.92614
-22.046654,1600,3031.482604
-34.433811,1600,3032.341413
-20.898491,1600,3033.149734
-31.994195,1600,3034.117359
-39.222543,1600,3034.936773
-18.152863,1600,3037.545169
-20.161425,1600,3038.387172
-36.975964,1600,3039.316304
-30.265836,1600,3040.163502
-22.930991,1600,3041.024049
-91.387709,292,3041.242111
-19.373216,1600,3042.774634
-21.538731,1600,3043.689582
-37.311561,1600,3044.654868
-16.131274,1600,3045.54381
-23.610411,1600,3046.447002
-44.510282,1600,3049.150817
-18.405578,1600,3050.020695
-20.503559,1600,3050.835772
-34.792096,1600,3051.665767
-39.384786,1600,3052.538936
-86.524719,166,3052.638022
-87.233562,183,3053.464087
-25.999169,1600,3054.352314
-24.503482,1600,3055.308746
4.836089,1600,3056.188756
-24.322028,1600,3057.021734
-92.251312,288,3058.058901
-103.803237,108,3058.123955
-86.948245,161,3058.223491
-98.700505,449,3058.554595
-30.344098,1600,3059.566173
-9.389117,1600,3060.40163
-26.918017,1600,3061.270004
-18.626171,1600,3062.081407
-19.279632,1600,3062.887039
-18.550385,1600,3065.637939
-87.208225,157,3065.730107
-19.620791,1600,3066.5442
-24.705597,1600,3067.38002
-23.850937,1600,3068.195387
-88.428562,240,3068.356043
-89.728736,273,3068.543538
-33.261741,1600,3069.853578
-35.477277,1600,3070.684273
-37.779702,1600,3071.545035
-45.879667,1600,3072.418066
-2.454255,1600,3073.303928
-88.742302,206,3073.436239
-20.068646,1600,3075.993868
-7.486249,1600,3076.901344
-86.555559,185,3076.999015
-20.37518,1600,3077.786496
-20.268406,1600,3078.652131
4.07865,1600,3081.187184
-10.991159,1600,3082.005483
-20.976661,1600,3082.833798
-8.437049,1600,3083.708579
-19.318819,1600,3084.622277
-25.526086,1600,3086.45709
-12.065641,1600,3087.324052
-7.271064,1600,3088.172093
3.767473,1600,3089.017357
-41.361443,1600,3089.873695
-27.104911,1600,3092.453501
-86.588568,157,3092.548677
-13.664645,1600,3093.394879
-16.938133,1600,3094.264916
-30.321027,1600,3095.098083
-11.95032,1600,3096.840531
-43.491441,1600,3097.656303
-28.763765,1600,3098.474748
-36.116767,1600,3099.307198
-34.663893,1600,3100.154638
-90.0283,229,3100.325152
-95.383149,405,3101.535239
-16.247874,1600,3102.819607
-20.723286,1600,3103.667741
-22.412756,1600,3104.545576
-18.711185,1600,3105.419132
-24.992926,1600,3106.284084
-32.689146,1600,3109.099021
-23.888581,1600,3109.929615
-35.543499,1600,3110.88536
-21.991908,1600,3111.731829
-9.541668,1600,3112.548954
-24.519081,1600,3114.269564
-17.593228,1600,3115.08928
-19.65544,1600,3115.898209
-16.470109,1600,3116.789986
-35.250343,1600,3117.76806
-15.266635,1600,3120.287372
-23.103735,1600,3121.127403
-20.574293,1600,3121.952888
-22.199495,1600,3122.820016
-26.073593,1600,3123.652731
-95.457347,399,3123.932256
-68.801351,716,3124.452973
-23.506977,1600,3125.447312
-19.598434,1600,3126.379917
-23.803244,1600,3127.232472
-23.064193,1600,3128.169679
-23.133645,1600,3129.008895
-22.759039,1600,3131.722457
-20.0394,1600,3132.518007
-37.313254,1600,3133.288387
-34.167972,1600,3134.216801
-31.417603,1600,3135.046576
-103.614506,932,3135.682866
-35.708907,1600,3137.616899
-19.266825,1600,3138.624925
-33.790194,1600,3139.496173
-33.774762,1600,3140.418844
-35.724117,1600,3141.280826
-34.303624,1600,3142.993804
-35.705007,1600,3143.833799
-34.983683,1600,3144.649652
-33.4776,1600,3145.471918
-39.131802,1600,3146.400132
-31.32116,1600,3149.546722
-29.305381,1600,3150.480824
-18.974262,1600,3151.308134
-28.223448,1600,3152.20096
-34.107783,1600,3153.015275
-27.858319,1600,3154.71551
-25.723246,1600,3155.594357
-38.595585,1600,3156.444837
-52.180628,1600,3157.274992
-33.963622,1600,3158.134071
-34.788138,1600,3161.009723
-16.231114,1600,3161.872343
-32.811207,1600,3162.734527
-8.682342,1600,3163.581047
-35.121296,1600,3164.422647
-88.37331,218,3164.558906
-112.33528,82,3164.622075
-50.414633,1600,3166.947024
-50.296939,1600,3167.786838
-50.442964,1600,3168.556146
-50.383094,1600,3169.495165
-50.448202,1600,3170.300425
-51.060113,1600,3172.013932
-50.325153,1600,3172.819729
-51.073289,1600,3173.642703
-51.365768,1600,3174.485558
-31.953005,1600,3175.273834
-94.158945,301,3175.488747
-50.759442,1600,3177.814708
-41.011951,1600,3178.629844
-48.704329,1600,3179.443873
-50.749842,1600,3180.405052
-49.23654,1600,3181.248837
-92.873256,329,3181.482745
-51.00455,1600,3182.975893
-46.838195,1600,3183.760023
-41.210141,1600,3184.565453
-46.894868,1600,3185.394553
-33.49382,1600,3186.237039
-89.562084,210,3187.266943
-95.835864,395,3187.529999
-111.918056,68,3187.581117
-89.700938,215,3187.730368
-21.323293,1600,3188.786987
-37.049213,1600,3189.609322
-27.031578,1600,3190.539685
-39.398258,1600,3191.409199
-40.50566,1600,3192.255485
-94.027089,348,3192.479168
-25.970064,1600,3194.771231
-14.522617,1600,3195.678607
-41.374182,1600,3196.636724
-31.867489,1600,3197.448128
-25.46831,1600,3198.430295
-26.987129,1600,3200.136941
-27.59457,1600,3201.064982
-30.350051,1600,3201.887036
-23.581743,1600,3202.712139
-28.800013,1600,3203.518656
-89.493196,239,3203.682094
-89.316631,242,3204.706073
-92.482139,272,3204.929616
-38.61808,1600,3206.089818
-40.545914,1600,3206.923819
-33.766049,1600,3207.761378
-88.274919,250,3207.913715
-43.562368,1600,3208.797658
-31.802502,1600,3211.53973
-39.37037,1600,3212.381282
-29.78223,1600,3213.195448
-26.700647,1600,3214.059944
-41.858216,1600,3214.82935
-89.349264,179,3214.97208
-88.433966,207,3215.119802
-26.750132,1600,3216.576545
-25.680916,1600,3217.396364
-41.647375,1600,3218.245708
-43.412511,1600,3219.055851
-26.942986,1600,3219.856048
-23.136778,1600,3222.621019
-40.216714,1600,3223.445378
-27.478211,1600,3224.279493
-27.686721,1600,3225.130546
-18.428717,1600,3226.016006
-39.393969,1600,3227.685935
-40.5356,1600,3228.498443
-40.722042,1600,3229.343955
-24.835973,1600,3230.149013
-24.943141,1600,3230.977476
-42.316839,1600,3233.726401
-41.795023,1600,3234.54653
-43.030422,1600,3235.374067
-41.297694,1600,3236.214797
-42.304754,1600,3237.058735
-30.356103,1600,3240.066758
-25.384882,1600,3240.87007
-41.442566,1600,3241.668991
-40.333712,1600,3242.542328
-26.50218,1600,3243.415285
-21.2941,1600,3245.082963
-41.962333,1600,3245.860625
-40.18603,1600,3246.672265
-25.13935,1600,3247.485028
-30.301452,1600,3248.368199
-91.74566,309,3248.571349
-28.127604,1600,3250.8902
-26.612102,1600,3251.732955
-27.906798,1600,3252.54979
-27.223992,1600,3253.483938
-26.73291,1600,3254.335496
-22.646229,1600,3255.988112
-28.93943,1600,3256.838936
-25.095548,1600,3257.651181
-28.560183,1600,3258.52208
-40.346622,1600,3259.373862
-89.399382,264,3260.698192
-90.467144,230,3260.876229
-39.509976,1600,3262.415725
-15.305317,1600,3263.469841
-43.941853,1600,3264.275674
-29.104671,1600,3265.079988
-26.741593,1600,3265.944993
-76.879368,956,3267.48996
-20.403409,1600,3268.520524
-26.062042,1600,3269.375482
-19.922537,1600,3270.276296
-38.18498,1600,3271.120809
-37.257833,1600,3271.970742
-20.466464,1600,3273.817349
-25.842131,1600,3274.698836
-25.054804,1600,3275.501798
-25.906308,1600,3276.412507
-28.242957,1600,3277.243738
-31.063336,1600,3279.834303
-35.204338,1600,3280.669869
-36.689751,1600,3281.492348
-29.244493,1600,3282.355987
-39.611998,1600,3283.153892
-19.50704,1600,3284.957886
-37.385325,1600,3285.801104
-27.220971,1600,3286.619167
-21.419762,1600,3287.469921
-42.835992,1600,3288.296073
-28.448361,1600,3290.797384
-28.544008,1600,3291.649463
-18.338119,1600,3292.477947
-23.25897,1600,3293.251297
-26.816934,1600,3294.093853
-30.107543,1600,3296.7682
-38.610254,1600,3297.62391
-31.875659,1600,3298.500373
-30.070382,1600,3299.334477
-29.554749,1600,3300.173086
-28.403358,1600,3301.991427
-31.874084,1600,3302.88853
-34.186684,1600,3303.706782
-19.884646,1600,3304.534318
-40.417088,1600,3305.528838
-87.835533,174,3305.645997
-112.696823,97,3305.706759
-89.766905,239,3306.765051
-23.791895,1600,3308.1349
-20.886425,1600,3308.942843
-25.589954,1600,3309.718979
-21.230111,1600,3310.53098
-22.723139,1600,3311.372271
-22.8254,1600,3313.903814
-29.541662,1600,3314.740885
-87.169028,223,3314.853841
-29.794153,1600,3315.828271
-16.056684,1600,3316.682305
-113.54802,65,3316.727575
-87.331185,156,3316.829781
-18.129073,1600,3318.337743
-19.2175,1600,3319.197343
-22.092805,1600,3320.07917
-21.443906,1600,3321.014308
-21.978167,1600,3321.840909
-38.996943,1600,3324.585011
-27.752083,1600,3325.374785
-33.864725,1600,3326.328406
-29.630988,1600,3327.182121
-38.993089,1600,3328.02278
-28.212233,1600,3329.746076
-33.984317,1600,3330.558957
-27.644564,1600,3331.394139
-27.12434,1600,3332.291905
-42.150167,1600,3333.185079
-28.582528,1600,3335.85393
-38.55099,1600,3336.889441
-31.208132,1600,3337.963928
-34.901428,1600,3338.779044
-42.334877,1600,3339.641856
-31.230933,1600,3342.304846
-26.52143,1600,3343.120792
-28.326228,1600,3343.960089
-27.928466,1600,3344.802168
-28.08078,1600,3345.638155
-42.063885,1600,3347.489381
-36.439027,1600,3348.332541
-28.994258,1600,3349.178652
-41.261175,1600,3350.012478
-30.614867,1600,3350.862884
-39.61361,1600,3353.452881
-37.514704,1600,3354.286836
-34.902055,1600,3355.112472
-43.640802,1600,3355.962207
-36.081041,1600,3356.812506
-32.43027,1600,3358.698282
-21.340223,1600,3359.526727
-22.666617,1600,3360.367142
-38.756732,1600,3361.246776
-39.661459,1600,3362.105693
-40.659314,1600,3364.670187
-43.443608,1600,3365.487014
-32.020034,1600,3366.320904
-40.786499,1600,3367.152615
-26.890564,1600,3368.139363
-29.857752,1600,3370.807161
-20.477301,1600,3371.754761
-27.253302,1600,3372.554363
-24.259627,1600,3373.360047
-30.061747,1600,3374.173947
-92.145475,320,3374.480154
-22.358507,1600,3376.016546
-33.21152,1600,3376.931935
-29.93627,1600,3377.770252
-28.999179,1600,3378.671577
-34.73857,1600,3379.50018
-120.506077,1112,3381.153904
-18.621641,1600,3382.097893
-27.303673,1600,3382.932815
-29.551783,1600,3383.750428
-27.306445,1600,3384.596407
-23.660223,1600,3385.425676
-97.18608,477,3385.759311
-30.498931,1600,3387.134115
-28.918105,1600,3387.995512
-24.121107,1600,3388.951826
-20.172506,1600,3389.822947
-28.645395,1600,3390.621167
-38.311364,1600,3393.250684
-27.857357,1600,3394.091321
-27.213958,1600,3394.964338
-20.15356,1600,3395.808993
-28.497097,1600,3396.665974
-30.090053,1600,3399.422573
-35.150262,1600,3400.272801
-31.890795,1600,3401.155648
-29.839583,1600,3402.035764
-31.520263,1600,3402.929687
-28.334961,1600,3404.6491
-40.729743,1600,3405.466698
-37.218325,1600,3406.289192
-28.33546,1600,3407.172107
-35.646235,1600,3408.016446
-88.270004,176,3408.130098
-25.977481,1600,3410.899041
-21.691487,1600,3411.801038
-33.768274,1600,3412.598328
-24.615519,1600,3413.439066
-28.747543,1600,3414.246996
-16.402191,1600,3416.814605
-17.791753,1600,3417.659389
-31.767089,1600,3418.491156
-28.231436,1600,3419.337345
-19.508433,1600,3420.307661
-10.113134,1600,3422.018545
-16.559733,1600,3422.859182
-26.552657,1600,3423.668627
-9.158701,1600,3424.543271
-22.54573,1600,3425.389485
-18.897147,1600,3427.954139
-17.965962,1600,3428.815937
-32.162299,1600,3429.637536
-14.773259,1600,3430.557618
-33.784185,1600,3431.505339
-26.303951,1600,3433.241532
-28.463292,1600,3434.025301
-28.683844,1600,3434.880286
-38.58573,1600,3435.758084
-24.861187,1600,3436.60008
-95.860543,388,3437.756705
-27.119023,1600,3439.140842
-22.612374,1600,3439.991847
-24.89195,1600,3440.8671
-27.404965,1600,3441.87244
-27.397333,1600,3443.204444
-32.022751,1600,3445.801118
-36.900798,1600,3446.915764
-55.059317,1600,3447.716997
-19.532235,1600,3448.699828
-38.712324,1600,3449.727301
-22.266576,1600,3451.843856
-35.998343,1600,3452.690591
-85.746578,222,3452.816547
-40.746838,1600,3453.700925
-44.76349,1600,3454.55252
-12.270328,1600,3457.232919
-19.622735,1600,3458.127849
-29.333366,1600,3459.129232
-16.891204,1600,3460.027608
-29.371195,1600,3461.060224
-96.963085,508,3461.590187
-27.223887,1600,3463.034166
-31.956691,1600,3463.889053
-89.404868,285,3464.049512
-15.49696,1600,3464.931119
-87.323214,188,3465.054102
-91.819788,299,3466.150144
-95.142031,405,3466.497438
-88.388751,216,3466.974224
-13.810433,1600,3467.816898
-22.122732,1600,3468.697229
-20.318114,1600,3469.515472
-12.80978,1600,3470.346176
-34.547082,1600,3473.089325
-40.143868,1600,3473.90059
-27.546396,1600,3474.700795
-40.188882,1600,3475.525666
-40.057123,1600,3476.314219
-37.858523,1600,3478.048214
-38.263867,1600,3478.883127
-41.768335,1600,3479.723271
-40.808588,1600,3480.52695
-39.510913,1600,3481.342028
-30.887106,1600,3483.942432
-43.159795,1600,3484.780704
-38.36306,1600,3485.563884
-42.445789,1600,3486.354213
-44.566863,1600,3487.15623
-33.073269,1600,3488.861009
-33.15323,1600,3489.655419
-31.225685,1600,3490.557798
-33.182895,1600,3491.625539
-43.091004,1600,3492.438783
-86.740276,178,3494.318488
-20.778667,1600,3495.114883
-21.918722,1600,3495.986198
-8.293603,1600,3496.855994
-30.634462,1600,3497.66882
-120.652984,80,3497.72148
-86.243611,158,3499.541085
-17.825471,1600,3500.347038
-30.49708,1600,3501.160201
-32.37068,1600,3501.979985
-29.936969,1600,3502.838055
-89.533928,1232,3503.882704
-26.470189,1600,3504.76742
-26.788224,1600,3505.573023
-20.776744,1600,3506.689959
-37.852811,1600,3507.900747
-26.378036,1600,3508.939451
-36.84103,1600,3512.07314
-36.327812,1600,3512.940163
-25.865095,1600,3513.790139
-26.080679,1600,3514.687012
-28.389915,1600,3515.538555
-29.378214,1600,3518.16126
-20.965703,1600,3518.950749
-55.015711,1600,3519.76238
-26.876867,1600,3520.581337
-21.533433,1600,3521.445929
-26.528344,1600,3523.183268
-40.708286,1600,3524.012117
-22.615149,1600,3524.876421
-87.534372,196,3524.987376
-31.19569,1600,3525.827665
-38.944738,1600,3528.44848
-39.235163,1600,3529.257836
-40.692594,1600,3530.050475
-29.117415,1600,3530.893253
-30.49884,1600,3531.726748
-87.592826,178,3531.845547
-28.782888,1600,3533.510873
-23.429253,1600,3534.393957
-31.804766,1600,3535.411102
-39.707512,1600,3536.308175
-40.751857,1600,3537.139753
-93.144928,349,3538.397482
-33.870573,1600,3539.861368
-30.755221,1600,3541.017266
-32.74979,1600,3541.899937
-86.663764,171,3542.014225
-32.876823,1600,3542.934129
-88.545982,185,3543.088965
-29.351821,1600,3546.121975
-32.100413,1600,3547.172198
-33.103096,1600,3548.255365
-51.950117,1600,3549.102971
-34.182555,1600,3550.044195
-92.217723,311,3550.331065
-31.448085,1600,3551.939262
-26.824944,1600,3552.802398
-33.157454,1600,3553.689004
-24.825682,1600,3554.504393
-28.491351,1600,3555.344352
-39.891054,1600,3558.317341
-34.365166,1600,3559.147032
-25.755593,1600,3560.114066
-28.023306,1600,3561.118031
-33.14794,1600,3562.070111
-28.300209,1600,3564.096063
-27.300315,1600,3565.016203
-27.891925,1600,3566.026025
-14.840036,1600,3566.945122
-21.940358,1600,3567.934738
-30.608199,1600,3571.047062
-38.868181,1600,3571.876142
-35.234121,1600,3572.725036
-30.616277,1600,3573.666874
-21.524901,1600,3574.542324
-88.473516,199,3574.704096
-23.168727,1600,3577.861762
-28.270174,1600,3578.748063
-40.230947,1600,3579.6771
-23.113431,1600,3580.688918
-40.239168,1600,3581.760336
-39.106378,1600,3583.602411
-38.872068,1600,3584.578231
-33.644754,1600,3585.543382
-37.890639,1600,3586.469759
-37.560937,1600,3587.61086
-93.687235,382,3587.996949
-36.360414,1600,3591.174185
-40.479893,1600,3592.349723
-32.134839,1600,3593.568634
-31.50848,1600,3594.619663
-36.300666,1600,3595.666047
-96.856978,478,3596.015193
-30.708033,1600,3597.628027
-35.545712,1600,3598.694949
-54.599398,1600,3599.748427
-31.639535,1600,3600.91665
-31.597987,1600,3602.141396
-107.447598,270,3603.316941
-55.155659,1600,3604.864467
-55.95126,1600,3605.665569
-37.411643,1600,3606.524557
-32.506304,1600,3607.461062
-40.095111,1600,3608.370885
-28.075116,1600,3610.973202
-28.87472,1600,3611.794058
-88.630459,247,3611.927865
-36.56441,1600,3612.852803
-30.131917,1600,3613.684234
-34.817948,1600,3615.362501
-24.714735,1600,3616.158227
-28.747192,1600,3617.076175
-33.847409,1600,3617.997647
-49.457591,1600,3618.821262
-39.855249,1600,3621.449599
-33.249512,1600,3622.362063
-31.376619,1600,3623.254061
-48.745089,1600,3624.103157
-43.794303,1600,3624.950782
-36.524473,1600,3626.681494
-34.64027,1600,3627.540581
-48.783223,1600,3628.451639
-37.140883,1600,3629.32458
-47.257885,1600,3630.169058
-123.447841,181,3631.248624
-30.927484,1600,3632.930299
-40.111372,1600,3633.787448
-23.572377,1600,3634.623293
-27.112047,1600,3635.580228
-36.676122,1600,3636.596437
-101.955693,600,3637.041968
-20.666259,1600,3639.310168
-23.140709,1600,3640.1272
-35.529965,1600,3640.960238
-22.071482,1600,3641.810038
-34.074722,1600,3642.641412
-95.524328,376,3642.915115
-96.58368,426,3643.204081
-48.844995,1600,3644.37429
-36.221071,1600,3645.20258
-36.731249,1600,3646.127236
-27.948882,1600,3646.922608
-40.746822,1600,3647.757713
-89.018817,216,3647.897149
-39.730186,1600,3650.484216
-38.420615,1600,3651.332762
-39.358246,1600,3652.195503
-28.488335,1600,3652.981666
-40.083484,1600,3653.796048
-52.111618,1600,3656.392651
-52.196779,1600,3657.237332
-55.437873,1600,3657.992604
-37.192525,1600,3658.805931
-55.181877,1600,3659.635389
-121.747357,96,3659.706794
-36.024726,1600,3661.38044
-49.453628,1600,3662.205446
-38.008854,1600,3662.990302
-52.505963,1600,3663.805364
-52.246621,1600,3664.618709
-100.291811,512,3664.958968
-91.833715,343,3666.131519
-26.930399,1600,3667.254287
-32.486256,1600,3668.052564
-42.649817,1600,3668.879559
-38.898308,1600,3669.655657
-43.546033,1600,3670.550375
-51.054845,1600,3672.311965
-39.1176,1600,3673.110631
-38.843566,1600,3673.909274
-28.609829,1600,3674.7352
-42.524535,1600,3675.522133
-31.841466,1600,3678.068511
-47.905733,1600,3678.925403
-24.431063,1600,3679.758596
-30.769231,1600,3680.556653
-43.805006,1600,3681.373261
-24.285473,1600,3683.955347
-39.996826,1600,3684.752169
-40.032748,1600,3685.56729
-27.851961,1600,3686.36729
-17.954506,1600,3687.166806
-29.719764,1600,3688.835476
-33.187159,1600,3689.630571
-39.680904,1600,3690.489647
-40.013025,1600,3691.366983
-27.264308,1600,3692.13057
-21.089911,1600,3694.686651
-28.793856,1600,3695.500711
-31.745283,1600,3696.281019
-99.237484,155,3696.37113
-99.067974,154,3696.464342
-101.730858,125,3697.327379
-32.84969,1600,3698.137681
-24.740945,1600,3699.009656
-34.486385,1600,3699.818789
-24.070795,1600,3701.007142
-111.981391,86,3701.168403
-42.508476,1600,3705.28441
-28.867103,1600,3706.380941
-41.264621,1600,3707.402279
-102.740121,133,3707.50148
-51.112383,1600,3708.484585
-25.993012,1600,3711.751854
-33.449214,1600,3712.770508
-25.050111,1600,3713.728256
-22.397641,1600,3714.757985
-21.654029,1600,3715.651348
-4.037088,1600,3717.550552
-16.859255,1600,3718.340757
-17.317926,1600,3719.157083
-17.174043,1600,3719.967532
-18.783078,1600,3720.771209
-88.80085,215,3720.915545
-89.638143,273,3722.674278
-42.731194,1600,3723.500457
-26.237218,1600,3724.31481
-103.633211,151,3724.394504
-28.766903,1600,3725.179302
-44.589398,1600,3726.806208
-88.29682,228,3726.916924
-98.069352,145,3726.985019
-24.837738,1600,3727.870545
-32.123637,1600,3728.695446
-56.152699,1600,3731.138546
-24.22963,1600,3731.944272
